label,from,to,latitude,longitude
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.885014000000002,-52.328997000000001
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.883178000000001,-52.346457000000001
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.890713999999999,-52.394100000000002
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.886337999999999,-52.406860999999999
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.876816000000002,-52.409326999999998
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.878461000000001,-52.405276000000001
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.863727999999998,-52.414802000000002
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.850918000000000,-52.418920000000000
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.865660999999999,-52.446688000000002
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.890018000000001,-52.401386000000002
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.891394999999999,-52.470399000000000
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.902173000000001,-52.451574999999998
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.883369999999999,-52.426105999999997
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.866292999999999,-52.437443000000002
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.905619000000002,-52.333429000000002
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.889976000000001,-52.451988999999998
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.860019000000001,-52.461134000000001
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.839312000000000,-52.468299999999999
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.831391000000000,-52.292786000000000
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.828527000000001,-52.301555999999998
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.830293000000001,-52.312198000000002
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.856202000000000,-52.292411000000001
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.852052000000000,-52.290112000000001
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.850142999999999,-52.303856000000003
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.866316000000001,-52.297491999999998
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.863071999999999,-52.292465000000000
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.879292000000000,-52.312893000000003
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.889832999999999,-52.303213999999997
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.870228000000001,-52.322572999999998
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.916110000000000,-52.294817999999999
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.918924000000001,-52.325474000000000
Cobertura_Vegetal,2013-01-01,2014-01-01,-26.916086000000000,-52.306809999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.904737000000001,-52.367454000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.916467999999998,-52.397188000000000
Culturas_Agricolas,2013-01-01,2014-01-01,-26.905308999999999,-52.322960999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.876405999999999,-52.300927999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.864049999999999,-52.317025000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.844871000000001,-52.297826000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.834278000000001,-52.305098999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.827072000000001,-52.313549000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.824638000000000,-52.328308000000000
Culturas_Agricolas,2013-01-01,2014-01-01,-26.828885000000000,-52.351891999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.832464000000002,-52.363228999999997
Culturas_Agricolas,2013-01-01,2014-01-01,-26.832225999999999,-52.369914000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.839812999999999,-52.394514000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.832512000000001,-52.428311999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.840529000000000,-52.448419999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.849737999999999,-52.471789000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.864336999999999,-52.477350999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.887042999999998,-52.466067000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.904402999999999,-52.437564000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.905166000000001,-52.416066000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.896820000000002,-52.419595000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.887615000000000,-52.420771999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.874987000000001,-52.370970000000000
Culturas_Agricolas,2013-01-01,2014-01-01,-26.872339000000000,-52.354125000000003
Culturas_Agricolas,2013-01-01,2014-01-01,-26.869285999999999,-52.327492999999997
Culturas_Agricolas,2013-01-01,2014-01-01,-26.882738000000000,-52.331771000000003
Culturas_Agricolas,2013-01-01,2014-01-01,-26.886077000000000,-52.318936000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.917266000000001,-52.459476000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.916599000000001,-52.434449000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.904582000000001,-52.490493000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.881498000000001,-52.490386000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.871766999999998,-52.466428000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.859459000000001,-52.446213999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.864515999999998,-52.433272000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.857168999999999,-52.421720999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.854973999999999,-52.390115000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.861224000000000,-52.392842999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.865421999999999,-52.374125999999997
Culturas_Agricolas,2013-01-01,2014-01-01,-26.874103999999999,-52.376372000000003
Culturas_Agricolas,2013-01-01,2014-01-01,-26.873436000000002,-52.366852999999999
Culturas_Agricolas,2013-01-01,2014-01-01,-26.868092999999998,-52.344552000000000
Culturas_Agricolas,2013-01-01,2014-01-01,-26.845479000000001,-52.359419000000003
Culturas_Agricolas,2013-01-01,2014-01-01,-26.841042000000002,-52.373162999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.843952000000002,-52.431026000000003
Culturas_Agricolas,2013-01-01,2014-01-01,-26.848485000000000,-52.443058000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.832500000000000,-52.476962999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.838273999999998,-52.458621000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.823671999999998,-52.444074999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.830639000000001,-52.456856000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.842711999999999,-52.438887000000001
Culturas_Agricolas,2013-01-01,2014-01-01,-26.843140999999999,-52.424447999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.830639000000001,-52.470813000000000
Culturas_Agricolas,2013-01-01,2014-01-01,-26.896808000000000,-52.471401999999998
Culturas_Agricolas,2013-01-01,2014-01-01,-26.908826000000001,-52.383163000000003
Culturas_Agricolas,2013-01-01,2014-01-01,-26.908206000000000,-52.337279000000002
Culturas_Agricolas,2013-01-01,2014-01-01,-26.916694000000000,-52.302892999999997
Culturas_Agricolas,2013-01-01,2014-01-01,-26.905059000000001,-52.301395999999997
Culturas_Agricolas,2013-01-01,2014-01-01,-26.895902000000000,-52.335033000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.916730000000001,-52.467328999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.895959000000001,-52.469949000000000
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.910758000000001,-52.492877999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.886220999999999,-52.476937000000000
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.882553000000001,-52.485854000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.876531000000000,-52.448495000000001
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.867766000000000,-52.480231000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.856662000000000,-52.467711000000001
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.823799000000001,-52.473680000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.834970999999999,-52.454062999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.827566000000001,-52.452607000000000
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.828150999999998,-52.405439999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.827826000000002,-52.367953999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.827631000000000,-52.354998000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.825163000000000,-52.308630999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.831398000000000,-52.293053999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.837827999999998,-52.293491000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.842569999999998,-52.319257999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.849778000000001,-52.305210000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.866012999999999,-52.297930999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.864713999999999,-52.323042999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.882698999999999,-52.308703999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.907820999999998,-52.295675000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.912754000000000,-52.291452999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.919115000000001,-52.307903000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.912883999999998,-52.322023999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.906393000000001,-52.344369999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.913143999999999,-52.366788999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.911325999999999,-52.407988000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.912040000000001,-52.442780999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.902628000000000,-52.427858999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.893151000000000,-52.437030999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.894449000000002,-52.423565000000004
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.887114000000000,-52.463743999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.871012000000000,-52.431061999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.866596999999999,-52.437466999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.851206999999999,-52.447293999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.841400000000000,-52.435357000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.850428000000001,-52.418615000000003
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.841660000000001,-52.411408999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.826981000000000,-52.439323000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.862310999999998,-52.409480000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.869844000000001,-52.385387000000001
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.877244999999998,-52.379564000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.890165000000000,-52.401254999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.886918999999999,-52.408242999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.890684000000000,-52.393830000000001
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.892696999999998,-52.376798000000001
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.897435000000002,-52.348773999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.897694999999999,-52.332687999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.883153000000000,-52.351176000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.872959999999999,-52.325190999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.876011999999999,-52.345280000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.851402000000000,-52.321041999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.845296999999999,-52.333269999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.850168000000000,-52.348045999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.856019000000000,-52.374066999999997
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.842659000000001,-52.391466999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.835422000000001,-52.402974000000000
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.837091999999998,-52.388624000000000
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.851534999999998,-52.370392000000002
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.863316000000001,-52.354725999999999
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.900230000000001,-52.368797999999998
Cobertura_Vegetal,2014-01-01,2015-01-01,-26.889904999999999,-52.325679000000001
Area_Antropizada,2014-01-01,2015-01-01,-26.916020000000000,-52.469501999999999
Area_Antropizada,2014-01-01,2015-01-01,-26.900133000000000,-52.467976999999998
Area_Antropizada,2014-01-01,2015-01-01,-26.897258999999998,-52.464719000000002
Area_Antropizada,2014-01-01,2015-01-01,-26.893827000000002,-52.483055000000000
Area_Antropizada,2014-01-01,2015-01-01,-26.884367999999998,-52.484718999999998
Area_Antropizada,2014-01-01,2015-01-01,-26.875093000000000,-52.478045999999999
Area_Antropizada,2014-01-01,2015-01-01,-26.876051000000000,-52.467457000000003
Area_Antropizada,2014-01-01,2015-01-01,-26.877458000000001,-52.465862999999999
Area_Antropizada,2014-01-01,2015-01-01,-26.875803999999999,-52.456781999999997
Area_Antropizada,2014-01-01,2015-01-01,-26.882466000000001,-52.458444999999998
Area_Antropizada,2014-01-01,2015-01-01,-26.888788000000002,-52.460768000000002
Area_Antropizada,2014-01-01,2015-01-01,-26.890689999999999,-52.458739999999999
Area_Antropizada,2014-01-01,2015-01-01,-26.890566000000000,-52.441443999999997
Area_Antropizada,2014-01-01,2015-01-01,-26.892112000000001,-52.431928999999997
Area_Antropizada,2014-01-01,2015-01-01,-26.896253999999999,-52.444754000000003
Area_Antropizada,2014-01-01,2015-01-01,-26.898820000000001,-52.439520000000002
Area_Antropizada,2014-01-01,2015-01-01,-26.901153000000001,-52.444633000000003
Area_Antropizada,2014-01-01,2015-01-01,-26.912898999999999,-52.448307000000000
Area_Antropizada,2014-01-01,2015-01-01,-26.916467999999998,-52.441063000000000
Area_Antropizada,2014-01-01,2015-01-01,-26.918662999999999,-52.450507999999999
Area_Antropizada,2014-01-01,2015-01-01,-26.908541000000000,-52.424044000000002
Area_Antropizada,2014-01-01,2015-01-01,-26.914891999999998,-52.400266000000002
Area_Antropizada,2014-01-01,2015-01-01,-26.914041999999998,-52.405760000000001
Area_Antropizada,2014-01-01,2015-01-01,-26.913200000000000,-52.396835000000003
Area_Antropizada,2014-01-01,2015-01-01,-26.886662999999999,-52.419521000000003
Area_Antropizada,2014-01-01,2015-01-01,-26.878686999999999,-52.414338999999998
Area_Antropizada,2014-01-01,2015-01-01,-26.878454999999999,-52.406435999999999
Area_Antropizada,2014-01-01,2015-01-01,-26.876491999999999,-52.401721999999999
Area_Antropizada,2014-01-01,2015-01-01,-26.870740999999999,-52.392432999999997
Area_Antropizada,2014-01-01,2015-01-01,-26.865887000000001,-52.384495000000001
Area_Antropizada,2014-01-01,2015-01-01,-26.859300000000001,-52.382589000000003
Area_Antropizada,2014-01-01,2015-01-01,-26.852188000000002,-52.376748999999997
Area_Antropizada,2014-01-01,2015-01-01,-26.850874000000001,-52.372295000000001
Area_Antropizada,2014-01-01,2015-01-01,-26.845863999999999,-52.355310000000003
Area_Antropizada,2014-01-01,2015-01-01,-26.868483999999999,-52.335571000000002
Area_Antropizada,2014-01-01,2015-01-01,-26.855481000000001,-52.315553999999999
Area_Antropizada,2014-01-01,2015-01-01,-26.847007999999999,-52.331637000000001
Area_Antropizada,2014-01-01,2015-01-01,-26.860862000000001,-52.319955999999998
Culturas_Agricolas,2014-01-01,2015-01-01,-26.838190000000001,-52.394165000000001
Culturas_Agricolas,2014-01-01,2015-01-01,-26.824601999999999,-52.374178999999998
Culturas_Agricolas,2014-01-01,2015-01-01,-26.826179000000000,-52.424484999999997
Culturas_Agricolas,2014-01-01,2015-01-01,-26.845469000000001,-52.359903000000003
Culturas_Agricolas,2014-01-01,2015-01-01,-26.875063999999998,-52.350658000000003
Culturas_Agricolas,2014-01-01,2015-01-01,-26.868272000000001,-52.344811999999997
Culturas_Agricolas,2014-01-01,2015-01-01,-26.864875999999999,-52.374178999999998
Culturas_Agricolas,2014-01-01,2015-01-01,-26.871182999999998,-52.368060999999997
Culturas_Agricolas,2014-01-01,2015-01-01,-26.853535000000001,-52.344472000000003
Culturas_Agricolas,2014-01-01,2015-01-01,-26.827452999999998,-52.304772000000000
Culturas_Agricolas,2014-01-01,2015-01-01,-26.885311000000002,-52.319727000000000
Culturas_Agricolas,2014-01-01,2015-01-01,-26.877428999999999,-52.299469000000002
Culturas_Agricolas,2014-01-01,2015-01-01,-26.902166000000001,-52.319591000000003
Culturas_Agricolas,2014-01-01,2015-01-01,-26.904833000000000,-52.368537000000003
Culturas_Agricolas,2014-01-01,2015-01-01,-26.904347999999999,-52.356844000000002
Culturas_Agricolas,2014-01-01,2015-01-01,-26.915502000000000,-52.397359999999999
Culturas_Agricolas,2014-01-01,2015-01-01,-26.901074000000001,-52.424959999999999
Culturas_Agricolas,2014-01-01,2015-01-01,-26.885916999999999,-52.358339999999998
Culturas_Agricolas,2014-01-01,2015-01-01,-26.884582999999999,-52.344676000000000
Culturas_Agricolas,2014-01-01,2015-01-01,-26.858205000000002,-52.309733999999999
Culturas_Agricolas,2014-01-01,2015-01-01,-26.829394000000001,-52.328156999999997
Culturas_Agricolas,2014-01-01,2015-01-01,-26.828908999999999,-52.352018000000001
Area_Antropizada,2014-01-01,2015-01-01,-26.835096000000000,-52.342840000000002
Area_Antropizada,2014-01-01,2015-01-01,-26.837765000000001,-52.333323000000000
Culturas_Agricolas,2014-01-01,2015-01-01,-26.824055999999999,-52.334887000000002
